"","sim","n_samples","h2","prop_effect","S","n_sig","prop_bias","prop_x","mse"
"224",24,30000,0.8,0.01,0,2924,0.96374829001368,0.627906976744186,0.000623271583536356
"225",25,30000,0.8,0.01,0,3409,0.961278967439132,0.627456732179525,0.000635371272615967
"226",26,30000,0.8,0.01,0,3305,0.95642965204236,0.603328290468986,0.000665202307969338
"227",27,30000,0.8,0.01,0,3391,0.979062223532881,0.525508699498673,0.000570352986491843
"228",28,30000,0.8,0.01,0,3377,0.94432928634883,0.528279538051525,0.00055503145958866
"229",29,30000,0.8,0.01,0,3279,0.955169258920403,0.579139981701738,0.000620112055176605
"230",30,30000,0.8,0.01,0,3040,0.948684210526316,0.576644736842105,0.000611446019930514
"231",31,30000,0.8,0.01,0,3339,0.946990116801438,0.5738244983528,0.000605000510955951
"232",32,30000,0.8,0.01,0,3329,0.968759387203364,0.565334935416041,0.000611958715328423
"233",33,30000,0.8,0.01,0,3653,0.945797974267725,0.547221461812209,0.000568415058218071
"234",34,30000,0.8,0.01,0,2735,0.961974405850091,0.623400365630713,0.000673837723697656
"235",35,30000,0.8,0.01,0,3558,0.947161326587971,0.57672849915683,0.000612460692649968
"236",36,30000,0.8,0.01,0,3394,0.947259870359458,0.561579257513259,0.000622789737356316
"237",37,30000,0.8,0.01,0,2869,0.929243638898571,0.548623213663297,0.000591885530420717
"238",38,30000,0.8,0.01,0,3203,0.960974086793631,0.534186699968779,0.000558640245802597
"239",39,30000,0.8,0.01,0,3059,0.972866949983655,0.595946387708401,0.000642689083457253
"240",40,30000,0.8,0.01,0,3413,0.935540580134779,0.510108409024319,0.000555914845009662
"241",41,30000,0.8,0.01,0,3046,0.95370978332239,0.579120157583716,0.000646600100760221
"242",42,30000,0.8,0.01,0,3384,0.978427895981087,0.609929078014184,0.00064856898236113
"243",43,30000,0.8,0.01,0,3352,0.959427207637232,0.549224343675418,0.000609057995975178
"244",44,30000,0.8,0.01,0,3662,0.926815947569634,0.540688148552703,0.000594139219071246
"245",45,30000,0.8,0.01,0,3490,0.949283667621777,0.520343839541547,0.000574727742289777
"246",46,30000,0.8,0.01,0,3080,0.96038961038961,0.520779220779221,0.000536526943661032
"247",47,30000,0.8,0.01,0,2985,0.953098827470687,0.635845896147404,0.000715408852203565
"248",48,30000,0.8,0.01,0,3122,0.955477258167841,0.591287636130685,0.00064855128781153
"249",49,30000,0.8,0.01,0,3022,0.960291197882197,0.602250165453342,0.000651623153376752
"250",50,30000,0.8,0.01,0,3644,0.950054884742042,0.518386388583974,0.000590022955520185
"251",51,30000,0.8,0.01,0,3173,0.955562559092342,0.5641348881185,0.000610524507853976
"252",52,30000,0.8,0.01,0,3437,0.915042187954612,0.590922315973232,0.000630845677247615
"253",53,30000,0.8,0.01,0,3379,0.94288250961823,0.604024859425866,0.000616022314933963
"254",54,30000,0.8,0.01,0,3597,0.934389769252155,0.570753405615791,0.000577394558553742
"255",55,30000,0.8,0.01,0,3129,0.968360498561841,0.536273569830617,0.000592339284569831
"256",56,30000,0.8,0.01,0,3570,0.953781512605042,0.557983193277311,0.000630351516980312
"257",57,30000,0.8,0.01,0,2448,0.96078431372549,0.595996732026144,0.00066554999117047
"258",58,30000,0.8,0.01,0,3009,0.934862080425391,0.593552675307411,0.000654565971974222
"259",59,30000,0.8,0.01,0,2932,0.934174624829468,0.603342428376535,0.000733419552732758
"260",60,30000,0.8,0.01,0,3469,0.935716344767945,0.594695877774575,0.000624681224087942
"261",61,30000,0.8,0.01,0,3402,0.960905349794239,0.575249853027631,0.000665029468284428
