"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"115",15,3e+05,0.3,0.01,0,0.674400932602219,-6.49197121529033e-06,-0.000683582964645788,0.000923599774960389,-0.000778834665876956,-0.134291829511732,"EB"
"116",16,3e+05,0.3,0.01,0,0.677605638717331,-6.57006980657208e-06,-0.000687152366552557,0.000906338598923511,-0.000849321463468199,-0.134098760138511,"EB"
"117",17,3e+05,0.3,0.01,0,0.67278459532358,-6.57160076691772e-06,-0.000690311588666947,0.000941465439435112,-0.000751056336471561,-0.135221691866717,"EB"
"118",18,3e+05,0.3,0.01,0,0.681097273933325,-6.62375234850621e-06,-0.000696552723721761,0.000861220608558208,-0.000904986159096013,-0.136500189992816,"EB"
"119",19,3e+05,0.3,0.01,0,0.68043351671751,-6.56347693950221e-06,-0.000697917687557676,0.000860111603390033,-0.000927662322096893,-0.138170211008068,"EB"
"120",20,3e+05,0.3,0.01,0,0.684748707701664,-6.74994239846847e-06,-0.000719394569523643,0.000894809950089918,-0.000914967477439997,-0.142423286055793,"EB"
"121",21,3e+05,0.3,0.01,0,0.688983603183315,-6.80452875408176e-06,-0.000715685171683858,0.000923567677231811,-0.000960759595244392,-0.140009261956105,"EB"
"122",22,3e+05,0.3,0.01,0,0.688589965397924,-6.84113538103731e-06,-0.000713498885256381,0.000878158577252139,-0.0010107719030174,-0.138521277870184,"EB"
"123",23,3e+05,0.3,0.01,0,0.686720624291477,-6.82487379329361e-06,-0.000726110226790802,0.000976257378894157,-0.00084181982413486,-0.143424424244695,"EB"
"124",24,3e+05,0.3,0.01,0,0.688172888702461,-6.68894204268029e-06,-0.000718582089560261,0.000959475057118294,-0.000813556805525823,-0.143327844038307,"EB"
"125",25,3e+05,0.3,0.01,0,0.6611327598901,-6.11191733727109e-06,-0.000643184114509373,0.000827974988743653,-0.000715406462976033,-0.126788527015226,"EB"
"126",26,3e+05,0.3,0.01,0,0.686200279589126,-6.5548593085123e-06,-0.000693939496082032,0.000880602491122649,-0.000931778124354921,-0.136874324553001,"EB"
"127",27,3e+05,0.3,0.01,0,0.670709304451545,-6.41141153279916e-06,-0.000674512476245394,0.000877737062674196,-0.00072671626113609,-0.132520242831397,"EB"
"128",28,3e+05,0.3,0.01,0,0.675130231404373,-6.24165965042523e-06,-0.000663700196133118,0.000897210187127783,-0.000734799851961,-0.131843029352143,"EB"
"129",29,3e+05,0.3,0.01,0,0.668946069156891,-6.1716907529899e-06,-0.000656178154733188,0.000766968429933351,-0.000723502610963057,-0.130431015013995,"EB"
"130",30,3e+05,0.3,0.01,0,0.680540592619842,-6.71731753925646e-06,-0.000709336580179731,0.000953238576816552,-0.000789317185943721,-0.139369866842647,"EB"
"131",31,3e+05,0.3,0.01,0,0.687650667009823,-6.75971071870236e-06,-0.000722503889039916,0.00088716353041676,-0.00101136185288756,-0.143375928797619,"EB"
"132",32,3e+05,0.3,0.01,0,0.696228276145003,-7.12147687836068e-06,-0.000751922229308466,0.00104297377751776,-0.00108459708829839,-0.147104734781781,"EB"
"133",33,3e+05,0.3,0.01,0,0.677034737517559,-6.29603086955811e-06,-0.000671433281660807,0.000782679502181101,-0.000792618420695641,-0.133639377318592,"EB"
"134",34,3e+05,0.3,0.01,0,0.680564401981599,-6.53376393567904e-06,-0.000688728977318789,0.000813777013573126,-0.000876548157264522,-0.135371020138435,"EB"
"135",35,3e+05,0.3,0.01,0,0.672899583395721,-6.50782725125654e-06,-0.000682906195767418,0.000755578047699367,-0.000998151116211487,-0.133739114563838,"EB"
"136",36,3e+05,0.3,0.01,0,0.670993013281682,-6.33179003243167e-06,-0.000665418858999274,0.000998218145835661,-0.000709162300902679,-0.13071888200028,"EB"
"137",37,3e+05,0.3,0.01,0,0.682225151504776,-6.70159498746712e-06,-0.000705262027055559,0.000996161067660508,-0.000822379447268507,-0.138184539877525,"EB"
"138",38,3e+05,0.3,0.01,0,0.676989100698359,-6.55411087888642e-06,-0.000694003474490764,0.000948777995255344,-0.000808411615451214,-0.136912399140845,"EB"
"139",39,3e+05,0.3,0.01,0,0.668786452425398,-5.84208989028774e-06,-0.000624729344052877,0.000631959501893924,-0.000733344609228098,-0.125244918797067,"EB"
