"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"17013",3e+05,0.3,0.01,1,0.447761902161322,-2.21561028055567e-05,-0.00189630206572924,-0.480099366103537,0.0123422623013318,2.36041615496896e-06,0.000170615817096914,0.026683017728255,"EB_gam_po"
"18013",30000,0.8,0.01,1,0.702098267564634,-0.000829499297353358,-0.0176500302293673,-0.79401684504347,0.0125660920444683,5.32758051014369e-05,0.000723422969121169,0.00869209112487158,"EB_gam_po"
"19013",3e+05,0.8,0.01,1,0.345188185093665,-9.38771700460822e-06,-0.000891825141877169,-0.286167807785636,0.0120870281426843,2.02177665629559e-06,0.000193637922722378,0.0550609759646161,"EB_gam_po"
"20013",30000,0.3,0.001,1,0.75910346133594,-0.00131009741155066,-0.0248208338741534,-0.870135500900309,0.0140497095441414,8.43147813320773e-05,0.00106885675316898,0.00895924503680335,"EB_gam_po"
"21013",3e+05,0.3,0.001,1,0.523716227767792,-6.89790490725717e-05,-0.00433524468501779,-0.671437085616196,0.0149547802231427,6.34210407660933e-06,0.000398753663368028,0.0395235728925501,"EB_gam_po"
"22013",30000,0.8,0.001,1,0.632674364167909,-0.000970709580997732,-0.0187743603360974,-0.781502281843529,0.0158532949224919,6.92776415187816e-05,0.000993384263847082,0.0144295988780056,"EB_gam_po"
"23013",3e+05,0.8,0.001,1,0.463679461837521,-2.9572145586326e-05,-0.00165972461700423,-0.307614341817321,0.012404021467779,8.50945591448236e-06,0.000491285256468197,0.0815309118154443,"EB_gam_po"
"14",30000,0.3,0.01,-1,0.94091182345878,-0.00181387244151598,-0.0340466164929234,-0.951258604826659,0.0096750014665567,0.000108021978013374,0.00142155272919674,0.00756988420653576,"EB_gam_nb"
"1014",3e+05,0.3,0.01,-1,0.578100920386007,-1.89764685916582e-05,-0.00151027884703566,-0.382928728069773,0.00822703218241216,1.70076663808375e-06,0.000117725341860433,0.0210450154501474,"EB_gam_nb"
"2014",30000,0.8,0.01,-1,0.739600202179516,-0.000894483916538427,-0.0172914578414117,-0.750796716121856,0.0137248818513662,5.65189100964759e-05,0.000853749079719029,0.016237953943294,"EB_gam_nb"
"3014",3e+05,0.8,0.01,-1,0.467213877549825,-5.04637707775794e-06,-0.000442776988674231,-0.14346159693088,0.0101825001125221,1.26145486001091e-06,0.000107886139848922,0.0318624801409004,"EB_gam_nb"
"4014",30000,0.3,0.001,-1,0.769798199398447,-0.00118071382002224,-0.0211419277274625,-0.796208644078981,0.0161185577887369,8.46248908436437e-05,0.00124995443998727,0.0206984786009966,"EB_gam_nb"
"5014",3e+05,0.3,0.001,-1,0.595792697832988,-4.42954470542127e-05,-0.00256136897788633,-0.448147266343025,0.0183247981386604,5.3323172814387e-06,0.000314185200549229,0.0447042443932448,"EB_gam_nb"
"6014",30000,0.8,0.001,-1,0.692723301746314,-0.000830739603772757,-0.0154648457830976,-0.69396286523038,0.0210263946038368,6.22192762599292e-05,0.000912385114456504,0.0210794288698517,"EB_gam_nb"
"7014",3e+05,0.8,0.001,-1,0.607038492674552,-1.94640280910032e-05,-0.00107442156614869,-0.210938455218289,0.0169087467918652,3.34544063136074e-06,0.000183145793263696,0.0325231667336388,"EB_gam_nb"
"8014",30000,0.3,0.01,0,0.920376130674031,-0.00173726686148062,-0.0339777566668615,-0.95939103214766,0.0111787835357711,0.000103993248908263,0.00120511486317154,0.00419591398356285,"EB_gam_nb"
"9014",3e+05,0.3,0.01,0,0.579526861494877,-2.31488803712175e-05,-0.00199211119267345,-0.499725765555911,0.00986584704168592,1.65971655024287e-06,0.000105354546003988,0.013026668701172,"EB_gam_nb"
"10014",30000,0.8,0.01,0,0.722051360582132,-0.00087321593796044,-0.0183842405701912,-0.804740924042047,0.0156288741194873,5.42267234833468e-05,0.000758955756704798,0.00909772519124381,"EB_gam_nb"
"11014",3e+05,0.8,0.01,0,0.473686272928983,-9.06419425912202e-06,-0.000857210200946334,-0.277197066247923,0.00929572625192544,1.08710534065408e-06,9.19066336953749e-05,0.0227150766612571,"EB_gam_nb"
"12014",30000,0.3,0.001,0,0.76487379459631,-0.00126741875454905,-0.023794190232252,-0.853578643946279,0.0196078856243667,8.68770304136676e-05,0.00115136704721912,0.0119324526861522,"EB_gam_nb"
"13014",3e+05,0.3,0.001,0,0.615221263958312,-4.27747854037595e-05,-0.00242962858043188,-0.424659122738649,0.0194981767973491,6.00799628866949e-06,0.000345684566259937,0.0488351575424176,"EB_gam_nb"
"14014",30000,0.8,0.001,0,0.685388021653277,-0.000891341261556947,-0.0169866382189987,-0.73890141463081,0.0179232045084584,5.98875239809526e-05,0.000820123113392658,0.0141015848065897,"EB_gam_nb"
"15014",3e+05,0.8,0.001,0,0.620761028439634,-1.74624073774825e-05,-0.000955426749622781,-0.188531109499395,0.0162024653528066,2.73094740898113e-06,0.000150150621520646,0.0277876860300989,"EB_gam_nb"
"16014",30000,0.3,0.01,1,0.901672384466164,-0.00167472217745868,-0.032670906026615,-0.950907823575822,0.00913412222605562,8.11622472445438e-05,0.00099010253273731,0.00449345322883084,"EB_gam_nb"
